Loop,x,y,Length,Intensity,Width
157,32.6282,813.922,86.00064748404743,1.0876831,4
157,32.1807,813.028,87.000393576813,1.0912557,2
157,31.7187,812.141,88.00050007114253,1.0877779,4
157,31.2432,811.262,88.99987049796134,1.1062833,2
157,30.7534,810.39,90.00001450759191,1.11018,5
157,30.2484,809.527,90.99991150228682,1.1071678,1
157,29.7293,808.672,92.00015637730495,1.1236022,6
157,29.1973,807.825,93.00037285387388,1.1288214,1
157,28.6525,806.987,93.99989826125487,1.1456956,3
157,28.0949,806.156,95.0006373681154,1.1554353,1
157,27.5249,805.335,96.00010772785593,1.1639907,3
157,26.9423,804.522,97.0003035886752,1.1766083,7
157,26.3476,803.718,98.00034563279141,1.1769546,1
157,25.7406,802.923,99.00058260471353,1.1755452,5
157,25.1216,802.138,100.00027555757453,1.1731209,1
157,24.4908,801.362,101.00031787667912,1.1648837,1
157,23.8483,800.596,102.00009897772071,1.1648837,1
157,23.1941,799.839,103.00061216603955,1.15514,1
157,22.5277,799.094,104.00016904786268,1.1443745,3
157,21.8483,798.36,105.00033921338456,1.124348,2
157,21.1561,797.638,106.00055161082821,1.1150964,2
157,20.4514,796.929,107.00019309156022,1.1176623,4
157,19.7343,796.232,108.00021379634588,1.1190255,3
157,19.0051,795.548,109.00000809518937,1.1096314,1
157,18.2641,794.876,110.00034053992964,1.1138679,1
157,17.5121,794.217,111.00023303415088,1.1184001,3
157,16.7502,793.569,112.00043081959136,1.1189388,1
157,15.9786,792.933,113.00036209722995,1.1206387,1
157,15.1973,792.309,114.00026493750997,1.1385322,8
157,14.4067,791.697,115.00006109673441,1.1403044,5
157,13.6075,791.096,116.00002191596684,1.1462661,3
157,12.8014,790.504,117.00015251243912,1.1530066,1
158,622.825,756.617,0,1.0826417,0
158,621.827,756.558,0.9997424668383808,1.0801822,5
158,620.828,756.501,2.00036727164788,1.0759052,4
158,619.83,756.445,2.9999371791580347,1.0674907,4
158,618.832,756.39,3.999451561245707,1.0747182,4
158,617.833,756.336,4.99990995618277,1.0758723,1
158,616.834,756.283,6.000314874203491,1.0713022,4
158,615.836,756.227,6.999884781713653,1.0695319,4
158,614.838,756.167,7.999686762107815,1.0708362,4
158,613.84,756.104,8.999673262016621,1.06501,4
158,612.842,756.039,9.999787755462297,1.0645317,4
158,611.844,755.971,11.000101706179702,1.0584013,3
158,610.847,755.9,11.999626593313657,1.0543604,3
158,609.85,755.825,12.999443576566044,1.0522573,1
158,608.853,755.747,13.999490075485047,1.0443645,1
158,607.856,755.665,14.999856508348483,1.0516391,2
158,606.86,755.58,15.999476936310991,1.052171,2
158,605.864,755.491,16.999445435814835,1.0421824,1
158,604.868,755.399,17.999685407021722,1.0458926,2
158,603.872,755.303,19.0003012174106,1.049205,2
158,602.877,755.205,20.000115700202283,1.0516344,2
158,601.882,755.106,21.000028696417463,1.0511413,3
158,600.887,755.005,22.00014169003369,1.0590568,3
158,599.892,754.904,23.000254683649803,1.0666453,3
158,598.898,754.801,23.99957695399108,1.0765923,8
158,597.903,754.697,24.99999736561812,1.0825295,8
158,596.909,754.592,25.99952775535125,1.0829334,7
158,595.914,754.486,27.00015805671135,1.0705051,4
158,594.92,754.379,27.99990052354971,1.069798,3
158,593.926,754.27,28.99985902268847,1.0719223,3
158,592.932,754.161,29.99981752182734,1.077347,2
158,591.938,754.05,30.999996005899085,1.0796409,2
158,590.944,753.938,32.0002859638613,1.0760796,6
158,589.951,753.825,32.99969478911744,1.0703453,2
158,588.957,753.71,34.00032509047757,1.0698,2
158,587.964,753.595,34.99996202456908,1.0692754,5
158,586.971,753.478,35.99983101598752,1.0676147,2
158,585.978,753.36,36.99981751589644,1.0745898,6
158,584.985,753.241,37.99992251038446,1.0763643,6
158,583.992,753.121,39.00014698519004,1.0811802,2
158,583.0,753.0,39.99949927542603,1.0870931,7
158,582.007,752.88,40.99972375023162,1.0867288,3
158,581.014,752.763,41.99959274164993,1.081835,3
158,580.02,752.65,42.999995160679426,1.0781568,3
158,579.026,752.54,44.00006315836761,1.0728285,3
158,578.032,752.434,44.9996990920954,1.0524324,2
158,577.037,752.331,46.00001604186682,1.0603114,2
158,576.042,752.232,46.999929038082,1.0799187,2
158,575.047,752.137,47.99945392521589,1.0914274,2
158,574.051,752.044,48.99978636995611,1.1010106,3
159,707.354,671.167,0,0.9235413,0
159,706.668,670.439,1.000289957962262,0.93594235,1
159,705.982,669.711,2.0005799159244413,0.9264056,4
159,705.295,668.985,3.0001023018668547,0.914149,2
159,704.607,668.259,4.000312279821475,0.9150024,1
159,703.918,667.534,5.000485264859556,0.9004425,1
159,703.229,666.81,5.999933612699512,0.9036141,2
159,702.538,666.086,7.000761769777412,0.90200204,1
159,701.847,665.364,8.000144079006475,0.89186007,1
159,701.155,664.642,9.000218076268668,0.8919544,2
159,700.462,663.921,10.000263075256205,0.911028,2
159,699.768,663.201,11.0002810750942,0.9112013,1
159,699.073,662.482,12.000274075069772,0.91920453,3
159,698.378,661.763,13.000267075045182,0.9294428,1
159,697.681,661.046,14.000216073744607,0.9395963,1
159,696.984,660.329,15.000165072444112,0.9476085,4
159,696.286,659.613,16.00009506999393,0.96312207,3
159,695.587,658.897,17.000723372611812,0.9776686,4
159,694.888,658.183,17.999921551152994,0.986497,1
159,694.187,657.469,19.000519872158954,1.0198485,1
159,693.486,656.757,19.999692029497307,0.996869,1
159,692.784,656.044,21.000278357606955,1.0131555,1
159,692.084,655.33,22.000176352404416,1.0180392,1
159,691.384,654.616,23.000074347201878,0.99597275,3
159,690.684,653.901,24.000686659738612,1.0039427,1
159,689.983,653.189,24.999858817076884,0.96628916,8
159,689.278,652.479,26.00042115896258,0.9715934,9
159,688.569,651.774,27.000274148156564,0.9715934,1
159,687.856,651.073,28.000159141543293,0.9593762,3
159,687.138,650.376,29.000825419580057,0.96847314,4
159,686.415,649.686,30.00023974807451,0.9763567,4
159,685.686,649.002,30.999888186276664,0.9740726,3
159,684.951,648.323,32.00052098605887,0.9830171,2
159,684.211,647.651,33.00011290279292,0.98632526,5
159,683.465,646.985,34.00014890214489,0.98559844,4
159,682.714,646.324,35.00060979593337,0.97521895,5
159,681.961,645.667,35.99993857066167,0.9693658,4
159,681.205,645.012,37.00021903133261,0.9558915,3
159,680.446,644.36,38.000811355908375,0.93568087,1
159,679.684,643.714,38.99979083517711,0.93568087,1
159,678.917,643.071,40.00065945792434,0.9312223,1
159,678.147,642.434,40.999993736331746,0.9256736,1
159,677.373,641.8,42.000509603272405,0.9166847,1
159,676.596,641.171,43.00019455364425,0.9233675,2
159,675.815,640.546,44.000487510732285,0.91798174,1
159,675.033,639.923,45.00031399567861,0.9169337,1
159,674.251,639.3,46.000140480624935,0.9329147,2
159,673.47,638.675,47.00043343771297,0.92683756,2
159,672.689,638.05,48.00072639480109,0.9413277,4
159,671.91,637.424,49.00008468890785,0.9454248,1
159,671.131,636.797,50.000069688795314,0.9471087,4
159,670.352,636.169,51.00068200133202,0.9515695,4
159,669.575,635.541,51.99973805581535,0.9515695,1
159,668.798,634.911,53.00005250637587,0.9629473,3
159,668.022,634.28,54.000220992182086,0.9644778,3
159,667.246,633.649,55.000389477988385,0.95242786,1
159,666.472,633.016,56.00027197108447,0.9629154,5
159,665.698,632.383,57.00015446418049,0.9717402,1
159,664.925,631.749,57.99989693101885,0.9764282,5
159,664.152,631.114,59.00027385998106,0.985846,3
159,663.381,630.478,59.99974221865992,0.9837777,2
159,662.61,629.841,60.99984721314793,0.9837777,1
159,661.84,629.203,61.999819212755924,0.97028685,1
159,661.07,628.564,63.00042952651447,0.96752155,2
159,660.302,627.924,64.00014148503054,0.9540964,1
159,659.534,627.284,64.9998534435466,0.96283966,1
159,658.766,626.642,66.00084695001902,0.96675867,2
159,658.0,626.0,67.00030680414025,0.9859978,3
159,657.235,625.356,68.00028730395012,1.0118581,8
159,656.472,624.709,69.0006762283191,1.0136039,1
159,655.712,624.06,70.00007654851115,1.0284712,5
160,652.378,534.114,0,0.99982995,0
160,651.64,533.44,0.9994598541212417,1.0055761,4
160,650.896,532.772,1.999339846920403,1.0038923,6
160,650.147,532.109,2.999624806319413,1.0037948,2
160,649.392,531.453,3.999805290032265,1.0030383,1
160,648.632,530.804,4.99920561022441,1.0030383,1
160,647.866,530.161,5.9993081049718135,1.017779,2
160,647.093,529.526,6.999685033934106,1.0204346,1
160,646.316,528.897,7.999369984305858,1.0253916,5
160,645.534,528.274,8.999196469252182,1.022993,6
160,644.746,527.658,9.99939644925618,1.0190201,1
160,643.953,527.048,10.999870836734454,1.0256057,3
160,643.156,526.445,11.999279661990656,1.0437969,6
160,642.353,525.849,12.999292161912532,1.0412704,4
160,641.543,525.261,14.000213737261973,1.0567545,2
160,640.728,524.683,14.999367879524346,1.06143,5
160,639.906,524.113,15.999659836904756,1.0692893,4
160,639.077,523.554,16.999520827242918,1.0771773,5
160,638.242,523.003,17.999933741993615,1.075626,7
160,637.401,522.462,18.999914741813146,1.0610507,4
160,636.554,521.931,19.99959969218497,1.0610507,1
160,635.701,521.41,20.99912457931885,1.0415303,7
160,634.84,520.9,21.999834827092887,1.0443817,5
160,633.974,520.401,22.9993131910408,1.0288115,3
160,633.101,519.913,23.999449681725963,1.0358659,3
160,632.222,519.436,24.999534678113775,1.0266446,3
160,631.337,518.971,25.99925964029088,1.035246,3
160,630.445,518.517,27.000149244592897,1.0428171,3
160,629.549,518.074,27.999681635263762,1.0278122,5
160,628.648,517.64,28.999760132182825,1.0387655,3
160,627.743,517.216,29.999160452374856,1.026379,2
160,626.833,516.801,30.999322939173936,1.0396532,3
160,625.919,516.396,31.9990333972567,1.0222809,2
160,625.0,516.0,32.99972166040359,1.037037,3
160,624.08,515.608,33.99975365989159,1.0487727,3
160,623.162,515.212,34.999523633435494,1.0340155,2
160,622.245,514.813,35.99956863242307,1.048186,4
160,621.329,514.411,36.9998985779911,1.0290769,3
160,620.415,514.006,37.999609036073814,1.0362223,3
160,619.502,513.598,38.99962553593771,1.0362223,1
160,618.591,513.186,39.99945802190715,1.0309224,2
160,617.681,512.771,40.99962050870617,1.0299335,3
160,616.772,512.353,42.00012288251644,1.0269716,2
160,615.865,511.932,43.000067881003865,1.0329123,2
160,614.96,511.508,43.99946820119592,1.0380539,2
160,614.056,511.08,44.99966818119991,1.0342153,2
160,613.154,510.649,45.9993506307808,1.0319571,2
160,612.253,510.216,46.99899556774588,1.0368341,1
160,611.353,509.779,47.99947995043267,1.0365705,1
160,610.455,509.338,48.99992235257275,1.0408511,1
160,609.559,508.895,49.99945474324359,1.0408511,1
160,608.664,508.449,50.99942524280842,1.0675635,2
160,607.771,507.999,51.999399742483305,1.059333,2
160,606.879,507.547,52.99938374235525,1.0627604,1
160,605.987,507.094,53.99982014713075,1.0846374,2
161,800.568,581.636,0,0.9708976,0
161,801.271,580.924,1.000576333919581,0.9859559,3
161,801.965,580.204,2.000594333757655,1.0095196,2
161,802.65,579.475,3.0009272783315204,1.0019875,4
161,803.328,578.74,4.000881777296357,1.0019875,1
161,804.0,578.0,5.000473694030404,0.99216884,3
161,804.669,577.257,6.000278675014223,0.9906141,1
161,805.336,576.512,7.000235674089707,0.9906141,1
161,806.003,575.766,8.00093792750978,0.99097174,4
161,806.666,575.018,9.000474320043796,0.97114605,1
161,807.327,574.268,10.0001847781265,0.961492,1
161,807.985,573.515,11.000171278035415,0.93661636,1
161,808.641,572.76,12.000351761748194,0.9194432,1
161,809.294,572.002,13.000838143464648,0.92020226,1
161,809.944,571.242,14.00088814221469,0.9345878,5
161,810.591,570.48,15.000514572437488,0.9442631,2
161,811.236,569.716,16.000375062706002,0.9442631,1
161,811.878,568.95,16.999834916827222,0.95490986,2
161,812.518,568.181,18.000315301442527,0.9629724,2
161,813.155,567.41,19.000420295930624,0.9638372,1
161,813.789,566.637,20.000162762768987,0.9755637,1
161,814.42,565.861,21.0003312485752,0.97901237,1
161,815.049,565.083,22.00079364167154,0.96638435,2
161,815.675,564.304,23.000151935778295,0.94964385,3
161,816.298,563.521,24.000760750450684,0.94964385,1
161,816.917,562.736,25.000453703311702,0.93256676,1
161,817.532,561.948,26.000038116955707,0.92921066,1
161,818.143,561.156,27.00033057419011,0.9336286,2
161,818.748,560.36,28.00015105807705,0.9397402,4
161,819.349,559.561,28.999952038272593,0.9397402,1
161,819.946,558.758,30.000560852944925,0.94436496,4
161,820.537,557.952,31.000019206254393,0.9508466,4
161,821.124,557.142,32.000353650327924,0.95633906,5
161,821.706,556.329,33.00020013854507,0.9753984,3
161,822.284,555.512,34.00098632949695,0.9753984,1
161,822.856,554.693,34.99995830107571,1.0100703,4
161,823.424,553.869,36.000757981331404,1.0216038,5
161,823.987,553.043,37.00038041005138,1.0496978,1
161,824.546,552.214,38.00024140038954,1.069833,1
161,825.102,551.383,39.00008988891165,1.0417908,3
161,825.654,550.549,40.000219880462815,1.0381423,4
161,826.202,549.712,41.00065628523824,1.0071684,3
161,826.744,548.872,42.0003382346602,0.9937355,5
161,827.282,548.029,43.0003847335791,0.99399304,4
161,827.814,547.182,44.00060121014799,1.0146085,3
161,828.342,546.333,45.000393688615446,1.0121847,4
161,828.865,545.481,46.00011014841792,0.9973215,3
161,829.382,544.625,47.000122648339755,0.9973215,1
161,829.895,543.766,48.000647510599606,0.9821965,2
161,830.404,542.905,49.000848490403165,0.9744602,1
161,830.908,542.042,50.000240805762814,0.9884663,3
162,401.667,450.723,0,1.2229091,0
162,402.229,449.896,0.999886493558149,1.2066494,3
162,402.786,449.066,1.999460902994528,1.2279986,2
162,403.338,448.232,2.999590894545593,1.2579099,5
162,403.884,447.394,3.999770878348523,1.3086531,4
162,404.423,446.552,4.9995133451868385,1.3086531,1
162,404.956,445.706,5.999415840433262,1.316252,5
162,405.481,444.855,6.999328836648419,1.3115672,1
162,406.0,444.0,7.999521818027532,1.2889107,6
162,406.514,443.142,8.999701801830456,1.2365655,7
162,407.024,442.282,9.999551790578776,1.213078,4
162,407.533,441.421,10.999752770382335,1.2155253,7
162,408.039,440.559,11.999292664533595,1.2155253,1
162,408.544,439.695,13.000052875573209,1.2214661,7
162,409.047,438.831,13.999805344937501,1.2403859,3
162,409.549,437.967,14.99905506347637,1.2299787,6
162,410.05,437.101,15.999533449049995,1.2157652,5
162,410.548,436.234,16.999379937267072,1.2328532,2
162,411.046,435.366,18.000093682550897,1.2581952,3
162,411.542,434.498,18.999813643339905,1.253697,7
162,412.036,433.629,19.99941206270639,1.253697,1
162,412.529,432.759,20.999386562381257,1.2515568,8
162,413.019,431.887,21.999628533106357,1.236205,1
162,413.507,431.014,22.999765023791493,1.2176416,5
162,413.993,430.141,23.998927172794332,1.217647,4
162,414.477,429.265,24.999742840137746,1.2136748,4
162,414.957,428.388,25.999507312401104,1.224371,8
162,415.433,427.509,26.99911573573493,1.224371,1
162,415.907,426.628,27.999534148200453,1.1904641,5
162,416.378,425.746,28.999416641296524,1.1839643,3
162,416.846,424.862,29.999656612503404,1.1567069,1
162,417.31,423.977,30.998916838870933,1.1567553,1
162,417.772,423.089,31.999910345343352,1.1621914,3
162,418.23,422.201,32.999063987182275,1.1508162,9
162,418.685,421.31,33.99951688462424,1.1507227,3
162,419.138,420.418,34.99995328939966,1.1749724,3
162,419.586,419.525,35.99902936257932,1.1735235,7
162,420.032,418.63,36.99899986214415,1.1726362,4
162,420.475,417.733,37.99942877016312,1.1637652,5
162,420.915,416.835,38.99943077016114,1.1572042,5
162,421.351,415.935,39.999478769009166,1.1533881,3
162,421.784,415.034,40.99912370597429,1.1226535,1
162,422.214,414.131,41.99927819404103,1.1194417,1
162,422.641,413.227,42.999050668157025,1.1299016,3
162,423.065,412.321,43.99935662135329,1.1516144,4
162,423.485,411.413,44.9997885280816,1.1471428,4
162,423.903,410.505,45.99938244563014,1.1631427,7
162,424.317,409.594,47.000040728961665,1.136999,2
162,424.729,408.683,47.999873214931185,1.1156495,3
162,425.14,407.772,48.99929404721357,1.1051031,1
162,425.55,406.859,50.000128199308726,1.09277,1
162,425.958,405.947,50.999231797540645,1.118107,1
162,426.366,405.034,51.99924829740451,1.111902,1
162,426.773,404.12,52.99977066097267,1.1523962,2
162,427.179,403.206,53.99988665424542,1.1565944,2
162,427.583,402.292,54.99919241326021,1.1595492,5
162,427.987,401.377,55.99941288895541,1.1592178,4
162,428.389,400.461,56.99974283452337,1.1482104,2
162,428.79,399.545,57.99967133196706,1.1654047,3
162,429.191,398.629,58.99959982941073,1.1483997,2
163,928.746,171.875,0,0.96042866,0
163,928.616,170.883,1.000481883893946,0.9781304,6
163,928.493,169.891,2.000078302454967,0.9944842,4
163,928.379,168.897,3.0005941693956206,1.0340582,1
163,928.273,167.903,4.000230103123495,1.0559659,2
163,928.175,166.908,5.000044585915189,1.0766139,1
163,928.085,165.912,6.00010258423326,1.066171,1
163,928.004,164.915,7.000387543632346,1.0509809,1
163,927.93,163.918,8.000130010470672,1.0358455,2
163,927.865,162.92,9.000244503916312,1.0226371,5
163,927.808,161.922,9.999870934139114,1.0171286,1
163,927.759,160.923,11.000071913942667,1.0264623,3
163,927.718,159.924,11.999912901300155,1.0402164,3
163,927.685,158.924,13.000457253140691,1.0628079,1
163,927.66,157.924,14.00076970432782,1.0743986,1
163,927.641,156.925,14.999950368672357,1.0841404,1
163,927.631,155.925,16.00000036742242,1.0842366,2
163,927.629,154.925,17.000002367420418,1.0850512,1
163,927.635,153.925,18.000020367258422,1.089966,4
163,927.648,152.925,19.0001048636886,1.099993,4
163,927.665,151.925,20.00024935324998,1.1330829,1
163,927.685,150.925,21.00044933325398,1.1523995,1
163,927.706,149.925,22.000669808949215,1.1440591,1
163,927.729,148.926,22.999934538638023,1.1098334,1
163,927.752,147.926,24.000199003667145,1.0809056,1
163,927.777,146.926,25.000511454854276,1.0688611,4
163,927.803,145.926,26.000849397751573,1.0616958,6
163,927.83,144.927,27.000214196010944,1.0517598,3
163,927.858,143.927,28.000606119209046,1.0386328,1
163,927.888,142.928,29.000056468150902,1.01019,1
163,927.918,141.928,30.00050636694644,0.9801634,1
163,927.95,140.929,31.000018748060345,0.9561874,3
163,927.984,139.929,32.00059658111483,0.94302386,2
163,928.02,138.93,33.00024501931697,0.93689394,1
163,928.059,137.931,34.000005990749635,0.937715,5
163,928.101,136.932,34.99988848384572,0.9509071,4
163,928.147,135.933,35.999946982134695,0.9624576,1
163,928.196,134.934,37.00014796193825,0.9612466,5
163,928.249,133.935,38.00055287995894,0.95198965,5
163,928.305,132.937,39.00012278746915,0.9404862,5
163,928.365,131.939,39.99992476786329,0.9308556,4
163,928.427,130.94,41.00084684275224,0.9229736,5
163,928.49,129.942,42.0008333426611,0.9158464,4
163,928.554,128.945,42.999885393357175,0.92051345,2
163,928.62,127.947,44.000065377160084,0.91798466,2
163,928.687,126.949,45.00031184678645,0.90536493,3
163,928.755,125.951,46.00062579750393,0.9060483,3
163,928.824,124.954,47.00001060827503,0.9190554,4
163,928.894,123.956,48.00046250616917,0.92358136,6
163,928.966,122.959,49.00005892473018,0.9222491,4
163,929.038,121.961,50.000652748416904,0.923768,4
163,929.112,120.964,51.00039521525524,0.92923033,5
163,929.187,119.967,52.000212198507676,0.93850803,5
163,929.263,118.97,53.00010469272893,0.9363971,5
163,929.34,117.973,54.000073692248414,0.9280161,6
163,929.419,116.976,55.00019868443689,0.9252014,2
163,929.498,115.979,56.00032367662537,0.92029727,5
163,929.579,114.982,57.00060863602443,0.9026297,1
163,929.661,113.986,57.9999784374493,0.910764,3
163,929.744,112.989,59.00042733669404,0.9212519,3
163,929.828,111.993,59.999963228996066,0.9270141,4
163,929.913,110.996,61.00058003876892,0.9280267,3
163,930.0,110.0,62.00037251723632,0.92905366,3
163,930.098,109.005,63.000187000028006,0.92607695,4
163,930.217,108.012,64.00029199451609,0.92382,4
163,930.356,107.022,65.00000245259882,0.92702097,2
163,930.514,106.034,66.00055629922578,0.9318217,5
163,930.688,105.049,67.0008067678585,0.9457999,2
163,930.88,104.068,68.00041919275128,0.9570443,2
163,931.089,103.09,69.00050168934844,0.96648246,3
163,931.315,102.116,70.00037768165949,0.97572523,3
163,931.559,101.146,71.00059565790264,0.97353745,5
163,931.819,100.181,72.00000798522305,0.95655197,8
163,932.096,99.2198,73.00032515492474,0.9425688,5
163,932.39,98.264,74.00031997491132,0.9326496,5
163,932.701,97.3135,75.00040559624581,0.9312052,4
163,933.028,96.3685,76.0003825959813,0.9390614,5
163,933.373,95.4299,77.00038007597813,0.9517534,5
163,933.738,94.4988,78.00046617727142,0.97270095,8
163,934.122,93.5755,79.00043562180456,0.97270095,1
163,934.524,92.66,80.00030773862753,0.97910553,8
163,934.946,91.7533,81.00040217916803,0.9790186,2
164,586.088,833.868,0,1.1499192,0
164,586.846,833.215,1.0004863817164549,1.1548746,7
164,587.614,832.575,2.0001983402325205,1.1519549,6
164,588.391,831.946,2.9998832906043438,1.1588659,7
164,589.178,831.329,3.9999122901839295,1.1350085,4
164,589.974,830.724,4.9997327740708934,1.1350037,3
164,590.78,830.131,6.0003750678002605,1.1188185,3
164,591.594,829.551,6.999872941734989,1.1188253,1
164,592.416,828.982,7.99959540322122,1.1224704,4
164,593.246,828.423,9.000285664990487,1.129424,4
164,594.083,827.876,10.000174658829309,1.1276788,3
164,594.926,827.338,11.000221157748303,1.1091455,7
164,595.774,826.808,12.000223157746252,1.1035268,4
164,596.626,826.284,13.000463128953141,1.0899725,2
164,597.48,825.765,13.999801410017206,1.0899725,1
164,598.338,825.251,14.99998139382008,1.0840888,6
164,599.199,824.742,16.000182373623637,1.0804137,2
164,600.063,824.239,16.999934842987923,1.0814648,1
164,600.93,823.74,18.000279783495923,1.081005,6
164,601.8,823.247,19.00025428317082,1.0739864,7
164,602.674,822.762,19.999804682100283,1.0693,8
164,603.552,822.283,20.999967168899307,1.0427573,1
164,604.434,821.812,21.999849661995327,1.0427573,1
164,605.32,821.348,22.99999565133898,1.0362794,2
164,606.21,820.891,24.000470038817227,1.0173519,1
164,607.103,820.442,24.999994925951015,1.0290326,2
164,608.0,820.0,25.999981425859936,1.0200709,2
164,608.899,819.561,27.00044231964838,1.023313,2
164,609.797,819.121,28.000444319646423,1.0381945,6
164,610.694,818.68,28.999989216086753,1.0378332,3
164,611.591,818.238,29.999975715995625,1.0435417,4
164,612.488,817.795,31.000404624014667,1.0435417,1
164,613.384,817.351,32.000380623726606,1.0352254,2
164,614.279,816.906,32.99990551086049,1.0372633,2
164,615.174,816.459,34.00032242395221,1.0404918,3
164,616.068,816.012,34.999844809894626,1.047284,3
164,616.962,815.564,35.99981480944461,1.0395321,3
164,617.856,815.115,37.0002332219101,1.0684816,4
164,618.748,814.664,37.999765612580916,1.0594572,8
164,619.641,814.213,39.00019052230671,1.0493085,9
164,620.532,813.76,39.99973541874714,1.0451314,8
164,621.424,813.307,41.000171823522514,1.0409918,1
164,622.314,812.852,41.9997342277775,1.0508467,3
164,623.204,812.395,43.000208615255744,1.0305766,3
164,624.092,811.935,44.00028061266398,1.0350441,3
164,624.978,811.473,44.99950030822644,1.0188329,4
164,625.863,811.007,45.99969079008486,1.0192074,2
164,626.746,810.537,46.99998524673239,1.0144438,2
164,627.628,810.065,48.00033918409661,1.0074928,1
164,628.508,809.59,49.00035168401849,1.0086205,1
164,629.386,809.112,50.00003563407468,1.0166624,2
164,630.262,808.63,50.99988562282296,1.0210335,2
164,631.137,808.146,51.99982612105275,1.027622,4
164,632.01,807.658,52.99996261173791,1.0301296,4
164,632.881,807.167,53.99982360207604,1.0347289,2
164,633.751,806.674,54.99979810175094,1.0297477,6
164,634.619,806.177,56.00001457831991,1.0142316,1
164,635.485,805.677,56.999992578077894,1.0142316,1
164,636.349,805.174,57.99974504744223,1.0184782,1
164,637.212,804.668,59.00014746647163,1.0243222,4
164,638.073,804.159,60.00034844627519,1.033043,2
164,638.932,803.647,61.00036094619707,1.0386385,3
164,639.789,803.132,62.00019793291043,1.0352211,1
164,640.644,802.615,62.99935457728606,1.0383918,7
164,641.498,802.094,63.99973300568205,1.0335842,3
164,642.35,801.57,64.99997297688894,1.0293237,1
164,643.2,801.043,66.0000874703346,1.0248863,8
164,644.048,800.513,67.00008947033255,1.024693,5
164,644.894,799.98,67.99999196557897,1.021152,3
164,645.738,799.444,68.99980794864793,1.0076905,1
164,646.581,798.905,70.00039277763541,0.9978611,2
165,881.687,969.443,0,1.1791661,0
165,881.65,968.444,0.9996849503718909,1.17948,1
165,881.607,967.445,1.9996099475590903,1.174035,3
165,881.558,966.446,2.999810927362672,1.1663148,3
165,881.504,965.447,4.000269322299735,1.1702762,5
165,881.444,964.449,5.000071302693903,1.1941419,5
165,881.378,963.451,6.000251286496747,1.1917945,1
165,881.306,962.454,6.999847705057829,1.1828568,1
165,881.228,961.457,7.9998942039767185,1.1624576,1
165,881.144,960.461,8.999430096278717,1.1313437,5
165,881.055,959.465,9.999398595782562,1.0960523,6
165,880.959,958.469,11.000014406171326,1.0719451,6
165,880.858,957.474,12.000127399787551,1.0589342,2
165,880.752,956.48,12.999763333515453,1.0625064,2
165,880.64,955.486,14.000053291477668,1.0828522,8
165,880.525,954.493,14.99969022556918,1.0962367,4
165,880.405,953.5,15.999914700374763,1.0927204,1
165,880.28,952.508,16.99975918828272,1.1156592,4
165,880.148,951.517,17.99951165764699,1.1178349,1
165,880.011,950.526,18.99993656737296,1.1075356,1
165,879.868,949.536,20.00021102970817,1.1036131,3
165,879.72,948.547,21.000223529629967,1.1229695,5
165,879.565,947.559,22.000308026060196,1.1575075,4
165,879.405,946.572,23.00019251938928,1.1872337,3
165,879.24,945.586,23.999902977472004,1.2095156,7
165,879.072,944.6,25.000112955426626,1.2313881,1
165,878.9,943.615,26.000017450866082,1.264386,1
165,878.725,942.631,26.99945779425835,1.3040774,1
165,878.547,941.647,27.999427793808263,1.3245146,1
165,878.364,940.663,29.00029991351191,1.3314492,1
165,878.179,939.681,29.99957415014566,1.3358523,1
165,877.99,938.699,30.999596649892617,1.3250833,1
165,877.799,937.717,31.999999068922055,1.272523,1
165,877.606,936.736,32.99980404990584,1.23032,1
165,877.412,935.755,33.9998025499047,1.2073704,4
165,877.218,934.774,34.99980104990358,1.1720465,7
165,877.022,933.793,36.00018947446674,1.1582971,6
165,876.825,932.813,36.99979389622568,1.1516844,9
165,876.627,931.833,37.999595876619836,1.1611975,7
165,876.427,930.853,38.99979585662384,1.1842368,3
165,876.227,929.873,39.999995836627754,1.2239494,1
165,876.025,928.894,40.999618265347756,1.2497777,2
165,875.823,927.914,42.00022008425478,1.2279855,6
165,875.619,926.935,43.000248583848695,1.1865016,1
165,875.414,925.957,43.99950280575617,1.18259,3
165,875.207,924.978,45.00014759787777,1.1750957,9
165,875.0,924.0,45.99981404224804,1.1435142,5
165,874.796,923.021,46.99984254184196,1.1385499,7
165,874.6,922.04,48.000230966405134,1.1479596,7
165,874.412,921.058,49.00006495262482,1.1481739,3
165,874.233,920.074,50.00021344160038,1.1639467,1
165,874.061,919.089,51.000117937039704,1.1651521,1
165,873.897,918.103,51.99966383393499,1.1045176,1
165,873.742,917.115,52.99974833036512,1.0337625,1
165,873.594,916.126,53.999760830287016,1.0158926,1
165,873.455,915.136,54.99947128836977,1.0316364,1
165,873.323,914.144,56.00021501180746,1.0409858,1
165,873.2,913.152,56.999811430368425,1.0350306,1
165,873.085,912.159,57.99944836446005,1.0153888,1
165,872.978,911.164,59.00018509307554,0.99651,1
165,872.879,910.169,60.0000980892907,0.99082124,2
165,872.789,909.173,61.00015608760879,0.98111016,2
165,872.708,908.177,61.99944433431239,0.9705458,2
165,872.637,907.179,62.999966697880595,0.96681845,1
165,872.576,906.181,63.9998291884261,0.96987003,2
165,872.527,905.182,65.00003016822969,0.97763306,1
165,872.489,904.183,65.9997526297159,0.9810155,1
